pickup	dropoff	passengers	distance	fare	tip	tolls	total	color	payment	pickup_zone	dropoff_zone	pickup_borough	dropoff_borough
3/28/2019 17:59	3/28/2019 18:13	2	1.3	10	2.85	0	17.15	yellow	credit card	Times Sq/Theatre District	Midtown South	Manhattan	Manhattan
3/22/2019 16:30	3/22/2019 16:49	1	1.7	12.5	3.35	0	20.15	yellow	credit card	Kips Bay	West Chelsea/Hudson Yards	Manhattan	Manhattan
3/15/2019 6:46	3/15/2019 6:52	5	0.93	6.5	1	0	10.8	yellow	credit card	Upper East Side North	Upper East Side North	Manhattan	Manhattan
3/18/2019 6:45	3/18/2019 6:48	1	0.45	4	1.46	0	8.76	yellow	credit card	Clinton East	Times Sq/Theatre District	Manhattan	Manhattan
3/22/2019 9:29	3/22/2019 9:35	2	0.59	5.5	0	0	8.8	yellow	credit card	Midtown Center	Murray Hill	Manhattan	Manhattan
3/21/2019 21:43	3/21/2019 22:07	1	7.14	23.5	5.46	0	32.76	yellow	credit card	Murray Hill	Boerum Hill	Manhattan	Brooklyn
3/23/2019 14:20	3/23/2019 14:34	3	1.6	11	0	0	14.3	yellow	cash	Penn Station/Madison Sq West	Times Sq/Theatre District	Manhattan	Manhattan
3/21/2019 18:43	3/21/2019 19:45	1	16.8	52	13.1	5.76	78.66	yellow	credit card	Midtown Center	JFK Airport	Manhattan	Queens
3/20/2019 6:15	3/20/2019 6:25	1	2.75	10.5	2	0	15.8	yellow	credit card	Clinton East	Upper East Side North	Manhattan	Manhattan
3/17/2019 17:56	3/17/2019 18:04	1	1.8	8	0	0	11.3	yellow	credit card	Lincoln Square West	Upper East Side South	Manhattan	Manhattan
3/30/2019 11:01	3/30/2019 11:03	6	0.27	3.5	2.04	0	8.84	yellow	credit card	West Village	West Village	Manhattan	Manhattan
3/10/2019 1:43	3/10/2019 1:51	1	2.29	9	0	0	12.8	yellow	cash	Midtown South	TriBeCa/Civic Center	Manhattan	Manhattan
3/26/2019 0:09	3/26/2019 0:19	3	2.79	10.5	4.29	0	18.59	yellow	credit card	Midtown East	East Village	Manhattan	Manhattan
3/22/2019 18:23	3/22/2019 18:32	1	1.6	8	2	0	14.3	yellow	credit card	Midtown Center	Lincoln Square East	Manhattan	Manhattan
3/10/2019 12:06	3/10/2019 12:31	1	4.8	19.5	0	0	22.8	yellow	cash	Upper East Side North	Meatpacking/West Village West	Manhattan	Manhattan
3/13/2019 6:27	3/13/2019 6:55	1	6.9	26	4.4	0	33.7	yellow	credit card	Morningside Heights	Murray Hill	Manhattan	Manhattan
3/27/2019 11:26	3/27/2019 11:39	1	0.9	8.5	2.35	0	14.15	yellow	credit card	Garment District	Midtown Center	Manhattan	Manhattan
3/17/2019 20:57	3/17/2019 21:21	1	9.6	29.5	7	5.76	46.06	yellow	credit card	LaGuardia Airport	Upper West Side North	Queens	Manhattan
3/9/2019 16:42	3/9/2019 16:53	1	0.98	8	1.13	0	12.43	yellow	credit card	Greenwich Village North	Greenwich Village South	Manhattan	Manhattan
3/29/2019 8:55	3/29/2019 9:13	1	1.73	12.5	1.5	0	17.3	yellow	credit card	West Chelsea/Hudson Yards	Midtown Center	Manhattan	Manhattan
3/6/2019 7:49	3/6/2019 7:54	2	0.82	5	0	0	8.3	yellow	cash	Hudson Sq	Little Italy/NoLiTa	Manhattan	Manhattan
3/5/2019 21:01	3/5/2019 21:15	1	2.68	11.5	1.53	0	16.83	yellow	credit card	Midtown Center	East Village	Manhattan	Manhattan
3/26/2019 17:55	3/26/2019 18:13	1	2.5	13	3.45	0	20.75	yellow	credit card	Midtown East	Greenwich Village North	Manhattan	Manhattan
3/20/2019 22:24	3/20/2019 22:32	1	2.09	9	3.2	0	16	yellow	credit card	Lincoln Square East	Central Park	Manhattan	Manhattan
3/28/2019 0:11	3/28/2019 0:17	1	1.11	6.5	2.58	0	12.88	yellow	credit card	East Village	Lower East Side	Manhattan	Manhattan
3/28/2019 18:15	3/28/2019 18:59	1	5.4	28	0	0	32.3	yellow	cash	TriBeCa/Civic Center	Prospect Heights	Manhattan	Brooklyn
3/8/2019 11:20	3/8/2019 11:29	1	3.2	12	3.05	0	18.35	yellow	credit card	Lincoln Square East	Upper West Side North	Manhattan	Manhattan
3/8/2019 3:56	3/8/2019 4:03	1	1.36	7	0	0	10.8	yellow	cash	West Chelsea/Hudson Yards	Midtown South	Manhattan	Manhattan
3/31/2019 16:29	3/31/2019 16:48	1	4.6	16.5	3.95	0	23.75	yellow	credit card	Midtown Center	Central Harlem	Manhattan	Manhattan
3/13/2019 18:30	3/13/2019 18:34	1	0.8	5	0	0	9.3	yellow	cash	Sutton Place/Turtle Bay North	UN/Turtle Bay South	Manhattan	Manhattan
3/19/2019 21:16	3/19/2019 21:24	1	1.91	8.5	2.46	0	14.76	yellow	credit card	Sutton Place/Turtle Bay North	Yorkville West	Manhattan	Manhattan
3/25/2019 11:24	3/25/2019 11:41	5	3.79	15	3.66	0	21.96	yellow	credit card	Lenox Hill East	East Village	Manhattan	Manhattan
3/28/2019 8:18	3/28/2019 8:35	1	2.3	12.5	3.15	0	18.95	yellow	credit card	Murray Hill	East Chelsea	Manhattan	Manhattan
3/13/2019 16:16	3/13/2019 16:20	5	0.5	4.5	1.76	0	10.56	yellow	credit card	Upper West Side South	Upper West Side South	Manhattan	Manhattan
3/27/2019 12:57	3/27/2019 13:05	3	1.08	7	0	0	10.3	yellow	credit card	East Village	Gramercy	Manhattan	Manhattan
3/14/2019 11:20	3/14/2019 11:29	1	0.54	6.5	0	0	9.8	yellow	cash	UN/Turtle Bay South	UN/Turtle Bay South	Manhattan	Manhattan
3/30/2019 15:15	3/30/2019 15:22	2	1.14	6.5	0	0	9.8	yellow	cash	Greenwich Village North	SoHo	Manhattan	Manhattan
3/6/2019 10:39	3/6/2019 11:12	2	5.7	24.5	5.55	0	33.35	yellow	credit card	Times Sq/Theatre District	Financial District North	Manhattan	Manhattan
3/25/2019 18:12	3/25/2019 18:18	1	0.73	5.5	1.96	0	11.76	yellow	credit card	Union Sq	Murray Hill	Manhattan	Manhattan
3/9/2019 0:54	3/9/2019 1:03	1	1.7	8	2.35	0	14.15	yellow	credit card	Greenwich Village South	World Trade Center	Manhattan	Manhattan
3/27/2019 17:30	3/27/2019 17:44	1	1.63	10	0	0	14.3	yellow	cash	Garment District	Lincoln Square East	Manhattan	Manhattan
3/13/2019 12:37	3/13/2019 12:49	1	1.93	10	0	0	13.3	yellow	cash	Upper West Side South	Central Harlem	Manhattan	Manhattan
3/13/2019 19:41	3/13/2019 20:02	1	4	17	4.25	0	25.55	yellow	credit card	Lenox Hill East	Meatpacking/West Village West	Manhattan	Manhattan
3/15/2019 10:00	3/15/2019 10:29	1	3.61	19	4.46	0	26.76	yellow	credit card	Battery Park City	Garment District	Manhattan	Manhattan
3/20/2019 22:11	3/20/2019 22:21	3	3.38	11.5	2.56	0	15.36	yellow	credit card	Greenpoint	Astoria	Brooklyn	Queens
3/9/2019 22:04	3/9/2019 22:16	1	1.6	9.5	2.65	0	15.95	yellow	credit card	East Village	Midtown South	Manhattan	Manhattan
3/19/2019 22:08	3/19/2019 22:22	5	3.14	12.5	3.26	0	19.56	yellow	credit card	Times Sq/Theatre District	East Village	Manhattan	Manhattan
3/7/2019 7:14	3/7/2019 7:21	2	1.63	7.5	2.16	0	12.96	yellow	credit card	UN/Turtle Bay South	Lenox Hill East	Manhattan	Manhattan
3/29/2019 23:35	3/30/2019 0:01	2	4.11	18	4.36	0	26.16	yellow	credit card	Lower East Side	Clinton East	Manhattan	Manhattan
3/31/2019 20:49	3/31/2019 20:58	1	1.55	8	2.36	0	14.16	yellow	credit card	Upper West Side North	Yorkville West	Manhattan	Manhattan
3/9/2019 19:30	3/9/2019 20:11	1	5.74	27	9.09	0	39.39	yellow	credit card	Union Sq	Bedford	Manhattan	Brooklyn
3/27/2019 8:32	3/27/2019 9:07	2	4.4	23	0	0	26.3	yellow	cash	Penn Station/Madison Sq West	East Harlem South	Manhattan	Manhattan
3/14/2019 11:39	3/14/2019 11:57	2	2.72	13.5	2.86	0	17.16	yellow	credit card	LaGuardia Airport	Old Astoria	Queens	Queens
3/5/2019 17:31	3/5/2019 18:00	5	5.6	22	0	0	23.8	yellow	cash	East Harlem South	Highbridge	Manhattan	Bronx
3/29/2019 3:58	3/29/2019 4:12	1	4.6	15.5	0	0	19.3	yellow	cash	Lower East Side	Cobble Hill	Manhattan	Brooklyn
3/14/2019 3:05	3/14/2019 3:28	1	5.85	21	4.96	0	29.76	yellow	credit card	West Village	Crown Heights North	Manhattan	Brooklyn
3/18/2019 16:14	3/18/2019 16:18	2	1.05	5	2	0	11.3	yellow	credit card	Manhattan Valley	Upper West Side South	Manhattan	Manhattan
3/29/2019 18:03	3/29/2019 18:27	1	3.22	16.5	0	0	20.8	yellow	cash	Yorkville West	Gramercy	Manhattan	Manhattan
3/23/2019 2:41	3/23/2019 2:54	2	3.52	13	0	0	16.8	yellow	cash	Lenox Hill West	Sunnyside	Manhattan	Queens
3/13/2019 10:07	3/13/2019 10:12	1	0.6	5	0	0	8.3	yellow	cash	Upper East Side South	Upper East Side North	Manhattan	Manhattan
3/20/2019 12:32	3/20/2019 12:50	1	1.99	12	3.06	0	18.36	yellow	credit card	Murray Hill	Lenox Hill West	Manhattan	Manhattan
3/4/2019 17:48	3/4/2019 18:16	1	10.5	32	8.4	5.76	50.46	yellow	credit card	LaGuardia Airport	Murray Hill	Queens	Manhattan
3/16/2019 17:47	3/16/2019 17:59	2	1.97	10.5	0	0	13.8	yellow	cash	Upper East Side South	East Harlem South	Manhattan	Manhattan
3/9/2019 13:09	3/9/2019 13:43	1	2.11	21.5	4.96	0	29.76	yellow	credit card	West Chelsea/Hudson Yards	TriBeCa/Civic Center	Manhattan	Manhattan
3/17/2019 0:48	3/17/2019 0:59	1	2.34	10	3.45	0	17.25	yellow	credit card	Midtown Center	Greenwich Village North	Manhattan	Manhattan
3/16/2019 19:12	3/16/2019 19:15	1	0.4	4	1.46	0	8.76	yellow	credit card	Upper West Side South	Upper West Side North	Manhattan	Manhattan
3/2/2019 1:06	3/2/2019 1:12	2	0.85	5.5	0	0	9.3	yellow	cash	East Village	Flatiron	Manhattan	Manhattan
3/4/2019 22:34	3/4/2019 22:41	1	1.46	7	1	0	11.8	yellow	credit card	Union Sq	Times Sq/Theatre District	Manhattan	Manhattan
3/23/2019 2:18	3/23/2019 2:32	5	3.79	14	3.06	0	18.36	yellow	credit card	Williamsburg (North Side)	Crown Heights North	Brooklyn	Brooklyn
3/27/2019 11:47	3/27/2019 12:03	1	1.1	11	2.85	0	17.15	yellow	credit card	Midtown Center	Clinton East	Manhattan	Manhattan
3/8/2019 23:08	3/8/2019 23:19	1	1.76	9.5	2.66	0	15.96	yellow	credit card	Union Sq	East Village	Manhattan	Manhattan
3/2/2019 1:07	3/2/2019 1:21	2	2.4	11.5	3.05	0	18.35	yellow	credit card	SoHo	Union Sq	Manhattan	Manhattan
3/9/2019 4:10	3/9/2019 4:30	1	6.57	22	5.16	0	30.96	yellow	credit card	Midtown South	Downtown Brooklyn/MetroTech	Manhattan	Brooklyn
3/25/2019 2:38	3/25/2019 2:57	1	9.95	29	6.56	0	39.36	yellow	credit card	East Village	Hamilton Heights	Manhattan	Manhattan
3/8/2019 20:29	3/8/2019 20:33	1	0.13	4.5	0	0	5.8	yellow	cash	Boerum Hill	Downtown Brooklyn/MetroTech	Brooklyn	Brooklyn
3/11/2019 16:23	3/11/2019 16:30	1	1.49	8	2.46	0	14.76	yellow	credit card	Upper West Side North	Morningside Heights	Manhattan	Manhattan
3/6/2019 12:56	3/6/2019 12:58	1	0.42	3.5	0	0	6.8	yellow	credit card	Midtown Center	Midtown South	Manhattan	Manhattan
3/30/2019 14:24	3/30/2019 15:05	1	8.3	31.5	8.7	0	43.5	yellow	credit card	Central Park	Stuyvesant Heights	Manhattan	Brooklyn
3/20/2019 22:06	3/20/2019 22:14	2	1.4	7.5	1	0	12.3	yellow	credit card	Garment District	Flatiron	Manhattan	Manhattan
3/14/2019 15:15	3/14/2019 15:24	1	1.43	7.5	2.16	0	12.96	yellow	credit card	Upper West Side South	Midtown North	Manhattan	Manhattan
3/23/2019 17:08	3/23/2019 17:28	1	3.09	15	4.58	0	22.88	yellow	credit card	Midtown South	Lincoln Square East	Manhattan	Manhattan
3/20/2019 16:50	3/20/2019 16:54	1	0.4	4.5	0	0	8.8	yellow	cash	Gramercy	Union Sq	Manhattan	Manhattan
3/17/2019 12:44	3/17/2019 12:49	1	0.94	5.5	2.2	0	11	yellow	credit card	Greenwich Village South	West Village	Manhattan	Manhattan
3/24/2019 23:11	3/24/2019 23:21	1	3.54	12	3.16	0	18.96	yellow	credit card	Central Park	East Harlem North	Manhattan	Manhattan
3/31/2019 15:16	3/31/2019 15:24	1	1.39	7.5	1.66	0	9.96	yellow	credit card	Manhattan Valley	East Harlem South	Manhattan	Manhattan
3/17/2019 21:57	3/17/2019 22:01	1	0.6	5	1.75	0	10.55	yellow	credit card	Penn Station/Madison Sq West	East Chelsea	Manhattan	Manhattan
3/28/2019 18:38	3/28/2019 18:45	5	0.81	6.5	2.7	0	13.5	yellow	credit card	Two Bridges/Seward Park	Little Italy/NoLiTa	Manhattan	Manhattan
3/8/2019 20:40	3/8/2019 20:52	1	0.81	8.5	2.46	0	14.76	yellow	credit card	Lower East Side	Two Bridges/Seward Park	Manhattan	Manhattan
3/19/2019 10:34	3/19/2019 10:45	2	1.3	9	3.05	0	15.35	yellow	credit card	Clinton East	Lenox Hill West	Manhattan	Manhattan
3/21/2019 22:29	3/21/2019 22:36	1	0.98	6.5	1	0	11.3	yellow	credit card	Little Italy/NoLiTa	Lower East Side	Manhattan	Manhattan
3/3/2019 0:40	3/3/2019 0:43	1	0.66	4.5	1.66	0	9.96	yellow	credit card	Hudson Sq	Little Italy/NoLiTa	Manhattan	Manhattan
3/26/2019 13:18	3/26/2019 13:35	1	4.04	16.5	3	0	22.8	yellow	credit card	Morningside Heights	Clinton East	Manhattan	Manhattan
3/18/2019 21:09	3/18/2019 21:19	2	1.43	8	0	0	11.8	yellow	cash	Garment District	Clinton East	Manhattan	Manhattan
3/31/2019 12:10	3/31/2019 12:21	1	1.4	8.5	2.95	0	14.75	yellow	credit card	West Chelsea/Hudson Yards	Times Sq/Theatre District	Manhattan	Manhattan
3/5/2019 20:20	3/5/2019 20:26	5	1.3	6.5	2.58	0	12.88	yellow	credit card	Upper East Side South	Upper East Side North	Manhattan	Manhattan
3/29/2019 23:05	3/29/2019 23:10	1	0.89	5.5	0	0	9.3	yellow	cash	Upper East Side North	Upper East Side North	Manhattan	Manhattan
3/18/2019 13:23	3/18/2019 13:29	1	1.14	6	0	0	9.3	yellow	cash	Times Sq/Theatre District	West Chelsea/Hudson Yards	Manhattan	Manhattan
3/9/2019 19:43	3/9/2019 20:46	1	7.06	39	4	0	46.3	yellow	credit card	Williamsburg (South Side)	Clinton West	Brooklyn	Manhattan
3/11/2019 9:56	3/11/2019 10:04	1	2.5	10	0	0	10.8	yellow	cash	JFK Airport	Baisley Park	Queens	Queens
3/12/2019 14:39	3/12/2019 15:01	1	2.2	14.5	2.2	0	20	yellow	credit card	Lincoln Square East	Upper East Side North	Manhattan	Manhattan
3/3/2019 12:11	3/3/2019 12:17	1	0.9	6	0	0	9.3	yellow	cash	Gramercy	Midtown South	Manhattan	Manhattan
3/20/2019 11:52	3/20/2019 12:02	5	1.31	8	0	0	11.3	yellow	cash	Garment District	UN/Turtle Bay South	Manhattan	Manhattan
3/19/2019 13:21	3/19/2019 14:04	1	5.77	29.5	2	0	34.8	yellow	credit card	Penn Station/Madison Sq West	Astoria	Manhattan	Queens
3/9/2019 14:26	3/9/2019 14:38	1	1.14	9	2.46	0	14.76	yellow	credit card	Midtown Center	East Chelsea	Manhattan	Manhattan
3/8/2019 3:04	3/8/2019 3:13	1	2.8	10	2.75	0	16.55	yellow	credit card	Midtown Center	Yorkville East	Manhattan	Manhattan
3/19/2019 19:42	3/19/2019 19:52	1	4.6	15	0	0	19.3	yellow	cash	Upper West Side South	Washington Heights South	Manhattan	Manhattan
3/17/2019 13:21	3/17/2019 13:36	1	3.5	13.5	5	0	21.8	yellow	credit card	Upper West Side North	Lenox Hill West	Manhattan	Manhattan
3/31/2019 14:50	3/31/2019 15:06	1	2.45	12.5	0	0	15.8	yellow	cash	Greenwich Village South	Murray Hill	Manhattan	Manhattan
3/6/2019 20:03	3/6/2019 20:13	1	1.27	7.5	2.26	0	13.56	yellow	credit card	Midtown Center	Garment District	Manhattan	Manhattan
3/7/2019 10:04	3/7/2019 10:30	1	2.23	16.5	0	0	19.8	yellow	cash	Greenwich Village South	Murray Hill	Manhattan	Manhattan
3/12/2019 5:50	3/12/2019 5:55	1	0.5	5.5	0	0	9.3	yellow	cash	Clinton East	Times Sq/Theatre District	Manhattan	Manhattan
3/11/2019 15:10	3/11/2019 15:22	1	1.41	9.5	0	0	12.8	yellow	cash	Murray Hill	Clinton East	Manhattan	Manhattan
3/1/2019 15:03	3/1/2019 15:06	3	0.77	4.5	0	0	7.8	yellow	cash	East Harlem South	Upper East Side North	Manhattan	Manhattan
3/21/2019 9:29	3/21/2019 9:41	1	0.74	8.5	0	0	11.8	yellow	cash	Murray Hill	UN/Turtle Bay South	Manhattan	Manhattan
3/28/2019 13:29	3/28/2019 13:47	1	2.84	14	5.19	0	22.49	yellow	credit card	Upper West Side South	Garment District	Manhattan	Manhattan
3/29/2019 22:02	3/29/2019 22:18	1	3.16	13	5.04	0	21.84	yellow	credit card	Yorkville East	Lincoln Square East	Manhattan	Manhattan
3/4/2019 10:54	3/4/2019 11:02	1	0.9	7.5	1	0	11.8	yellow	credit card	Upper West Side South	Lincoln Square East	Manhattan	Manhattan
3/10/2019 17:20	3/10/2019 17:25	1	1.04	6	1.5	0	10.8	yellow	credit card	Yorkville West	Upper East Side South	Manhattan	Manhattan
3/3/2019 15:42	3/3/2019 15:57	1	2.47	12	3.06	0	18.36	yellow	credit card	Midtown North	Yorkville East	Manhattan	Manhattan
3/29/2019 19:06	3/29/2019 19:12	6	0.66	5.5	1.2	0	11	yellow	credit card	Midtown East	Midtown East	Manhattan	Manhattan
3/7/2019 22:44	3/7/2019 22:51	1	1.8	8	2.36	0	14.16	yellow	credit card	Upper West Side South	Morningside Heights	Manhattan	Manhattan
3/10/2019 4:19	3/10/2019 4:45	2	8.1	27	0	0	30.8	yellow	cash	West Village	Manhattanville	Manhattan	Manhattan
3/19/2019 19:17	3/19/2019 19:24	1	0.9	6.5	2.15	0	12.95	yellow	credit card	Lincoln Square East	Upper West Side South	Manhattan	Manhattan
3/22/2019 21:56	3/22/2019 22:04	0	1.5	8	2.35	0	14.15	yellow	credit card	Meatpacking/West Village West	TriBeCa/Civic Center	Manhattan	Manhattan
3/8/2019 11:33	3/8/2019 11:41	1	1.3	8	2.25	0	13.55	yellow	credit card	Upper West Side North	Lincoln Square East	Manhattan	Manhattan
3/13/2019 21:02	3/13/2019 21:13	1	1.23	8.5	2.46	0	14.76	yellow	credit card	Midtown Center	UN/Turtle Bay South	Manhattan	Manhattan
3/3/2019 19:20	3/3/2019 19:26	2	0.7	5.5	1.75	0	10.55	yellow	credit card	Gramercy	Stuy Town/Peter Cooper Village	Manhattan	Manhattan
3/1/2019 12:44	3/1/2019 12:46	1	0.4	3.5	0	0	6.8	yellow	cash	Lincoln Square East	Lincoln Square East	Manhattan	Manhattan
3/12/2019 9:19	3/12/2019 9:43	1	1.6	14.5	0	0	17.8	yellow		Midtown East	Garment District	Manhattan	Manhattan
3/8/2019 23:58	3/9/2019 0:05	1	1.2	6.5	2.55	0	12.85	yellow	credit card	Greenwich Village North	Hudson Sq	Manhattan	Manhattan
3/28/2019 9:50	3/28/2019 9:57	1	0.8	6	0	0	6.8	yellow	cash	East Harlem South	East Harlem North	Manhattan	Manhattan
3/17/2019 17:10	3/17/2019 17:37	2	4.17	19.5	4.56	0	27.36	yellow	credit card	Kips Bay	Lincoln Square West	Manhattan	Manhattan
3/28/2019 7:24	3/28/2019 7:28	1	0.8	5	1.25	0	9.55	yellow	credit card	Kips Bay	Gramercy	Manhattan	Manhattan
3/27/2019 17:51	3/27/2019 18:01	1	1.52	8	0	0	12.3	yellow	credit card	World Trade Center	TriBeCa/Civic Center	Manhattan	Manhattan
3/27/2019 14:13	3/27/2019 14:50	4	11.25	35.5	7.26	0	43.56	yellow	credit card	LaGuardia Airport	Boerum Hill	Queens	Brooklyn
3/12/2019 21:34	3/12/2019 21:46	0	2.4	10.5	2	0	16.3	yellow	credit card	Lincoln Square East	Upper East Side North	Manhattan	Manhattan
3/8/2019 12:41	3/8/2019 12:57	1	1.9	11.5	2.22	0	17.02	yellow	credit card	Upper West Side North	Midtown North	Manhattan	Manhattan
3/4/2019 9:18	3/4/2019 9:29	1	1.87	9.5	1	0	13.8	yellow	credit card	Lenox Hill West	Murray Hill	Manhattan	Manhattan
3/27/2019 16:06	3/27/2019 16:16	0	0.8	7.5	1.77	0	13.57	yellow	credit card	Upper East Side South	Lenox Hill West	Manhattan	Manhattan
3/12/2019 10:34	3/12/2019 10:54	1	1.79	13	3.26	0	19.56	yellow	credit card	Gramercy	Hudson Sq	Manhattan	Manhattan
3/9/2019 17:58	3/9/2019 18:58	1	24.2	67.5	0	8.4	76.7	yellow	cash	JFK Airport	Riverdale/North Riverdale/Fieldston	Queens	Bronx
3/19/2019 12:19	3/19/2019 12:33	4	0.5	9.5	2.55	0	15.35	yellow	credit card	Midtown Center	Midtown Center	Manhattan	Manhattan
3/26/2019 19:38	3/26/2019 19:46	2	1.23	7.5	0	0	11.8	yellow	cash	Penn Station/Madison Sq West	Midtown Center	Manhattan	Manhattan
3/11/2019 16:02	3/11/2019 16:16	1	2.1	11	3.05	0	18.35	yellow	credit card	Midtown East	East Village	Manhattan	Manhattan
3/30/2019 0:35	3/30/2019 1:02	1	7.41	26	5.46	0	32.76	yellow	credit card	Greenpoint	Crown Heights North	Brooklyn	Brooklyn
3/1/2019 19:26	3/1/2019 19:45	1	3	14.5	3.75	0	22.55	yellow	credit card	Penn Station/Madison Sq West	Lenox Hill East	Manhattan	Manhattan
3/1/2019 5:23	3/1/2019 5:27	1	0.7	4.5	0	0	8.3	yellow	cash	Times Sq/Theatre District	Clinton East	Manhattan	Manhattan
3/20/2019 23:36	3/20/2019 23:50	1	2.2	10.5	2.86	0	17.16	yellow	credit card	Midtown North	West Chelsea/Hudson Yards	Manhattan	Manhattan
3/29/2019 23:54	3/30/2019 0:05	5	1.59	8.5	3.08	0	15.38	yellow	credit card	Little Italy/NoLiTa	West Village	Manhattan	Manhattan
3/6/2019 21:00	3/6/2019 21:04	1	0.6	5	2.6	0	11.4	yellow	credit card	Clinton East	Clinton West	Manhattan	Manhattan
3/5/2019 18:46	3/5/2019 18:51	1	0.48	5	1.4	0	10.7	yellow	credit card	Murray Hill	Midtown South	Manhattan	Manhattan
3/13/2019 22:25	3/13/2019 22:35	3	1.49	8.5	2.46	0	14.76	yellow	credit card	Union Sq	Lower East Side	Manhattan	Manhattan
3/5/2019 21:42	3/5/2019 21:50	1	1.61	8	2	0	13.8	yellow	credit card	Lenox Hill West	Midtown East	Manhattan	Manhattan
3/31/2019 9:22	3/31/2019 9:27	2	0.7	5.5	0	0	8.8	yellow	cash	Midtown East	Garment District	Manhattan	Manhattan
3/29/2019 14:54	3/29/2019 14:56	1	0.5	4	1.45	0	8.75	yellow	credit card	Upper West Side South	Lincoln Square East	Manhattan	Manhattan
3/6/2019 13:58	3/6/2019 14:12	1	0.8	9	1.5	0	13.8	yellow	credit card	Midtown North	Midtown East	Manhattan	Manhattan
3/9/2019 23:04	3/9/2019 23:17	1	1.6	10	2.5	0	16.3	yellow	credit card	Lincoln Square East	Clinton East	Manhattan	Manhattan
3/13/2019 16:16	3/13/2019 16:28	1	2.49	10.5	0	0	14.8	yellow	cash	East Harlem North	Yorkville East	Manhattan	Manhattan
3/9/2019 17:11	3/9/2019 17:28	4	2.03	12	3.06	0	18.36	yellow	credit card	Midtown East	Midtown South	Manhattan	Manhattan
3/5/2019 10:37	3/5/2019 10:49	1	1.09	8.5	2.36	0	14.16	yellow	credit card	Garment District	West Chelsea/Hudson Yards	Manhattan	Manhattan
3/5/2019 17:19	3/5/2019 17:43	3	1.62	14.5	0	0	18.8	yellow	cash	Midtown North	Clinton East	Manhattan	Manhattan
3/28/2019 7:15	3/28/2019 7:28	0	2.4	11	2.85	0	17.15	yellow	credit card	Upper East Side South	Garment District	Manhattan	Manhattan
3/17/2019 21:00	3/17/2019 21:43	1	18.2	52	0	5.76	61.06	yellow	cash	JFK Airport	East Village	Queens	Manhattan
3/22/2019 6:29	3/22/2019 6:38	1	1.4	7.5	2.15	0	12.95	yellow	credit card	Penn Station/Madison Sq West	Midtown Center	Manhattan	Manhattan
3/26/2019 18:19	3/26/2019 18:33	2	2.11	11	2.3	0	17.6	yellow	credit card	Murray Hill	Lenox Hill West	Manhattan	Manhattan
3/20/2019 8:09	3/20/2019 8:11	1	0.58	4	1.46	0	8.76	yellow	credit card	Yorkville East	Lenox Hill East	Manhattan	Manhattan
3/1/2019 7:59	3/1/2019 8:02	1	0.68	4.5	1.56	0	9.36	yellow	credit card	Midtown South	Midtown Center	Manhattan	Manhattan
3/21/2019 6:15	3/21/2019 6:21	1	1.6	7	1.24	0	11.54	yellow	credit card	Garment District	Midtown Center	Manhattan	Manhattan
3/7/2019 16:54	3/7/2019 17:04	1	1.9	9	2.66	0	15.96	yellow	credit card	Upper West Side North	Upper East Side South	Manhattan	Manhattan
3/14/2019 16:49	3/14/2019 16:58	1	0.92	7	0	0	11.3	yellow	cash	Midtown South	Times Sq/Theatre District	Manhattan	Manhattan
3/3/2019 14:49	3/3/2019 15:12	1	3.5	17	4.05	0	24.35	yellow	credit card	SoHo	Midtown East	Manhattan	Manhattan
3/21/2019 14:35	3/21/2019 15:19	6	10.06	35	0	0	38.3	yellow	cash	Midtown Center	Park Slope	Manhattan	Brooklyn
3/9/2019 13:16	3/9/2019 13:46	2	12.39	35	0	0	35.8	yellow	cash	LaGuardia Airport	JFK Airport	Queens	Queens
3/29/2019 1:42	3/29/2019 1:55	1	3.8	14	3.55	0	21.35	yellow	credit card	East Harlem South	Clinton East	Manhattan	Manhattan
3/20/2019 22:21	3/20/2019 22:35	6	4.38	15	3.76	0	22.56	yellow	credit card	Midtown North	Old Astoria	Manhattan	Queens
3/28/2019 22:29	3/28/2019 22:34	1	1.45	6	1	0	10.8	yellow	credit card	Sutton Place/Turtle Bay North	Lenox Hill West	Manhattan	Manhattan
3/9/2019 19:24	3/9/2019 19:30	2	0.67	5.5	1	0	9.8	yellow	credit card	Upper East Side South	Midtown Center	Manhattan	Manhattan
3/4/2019 19:50	3/4/2019 20:00	5	2.68	10	2.14	0	16.44	yellow	credit card	Midtown East	East Harlem South	Manhattan	Manhattan
3/22/2019 8:20	3/22/2019 8:34	2	1.59	10.5	2.76	0	16.56	yellow	credit card	Greenwich Village South	Midtown South	Manhattan	Manhattan
